Cation Runtime (min),Neutral Runtime (min),Cation@Neutral Runtime (min),Neutral@Cation Runtime (min),Monomer 1,Monomer 2,Oligomer Length
78.72,57.66,37.699999999999996,7.58,31,61,2
57.04,32.36,18.54,23.56,37,42,2
103.38,81.0,38.18,14.76,57,83,2
49.78,22.42,26.0,9.04,6,11,2
104.16,66.66,25.8,10.76,16,50,2
67.1,26.34,11.379999999999999,35.02,43,78,2
96.34,69.74,20.08,23.54,29,47,2
67.94,59.379999999999995,20.0,36.58,72,93,2
60.04,36.94,12.12,21.34,4,30,2
143.0,111.1,31.26,36.66,53,81,2
189.16,102.76,35.04,38.92,49,86,2
49.24,36.22,11.8,2.7199999999999998,44,56,2
103.32,75.76,40.92,31.4,24,97,2
57.519999999999996,38.92,24.86,16.0,8,36,2
164.86,43.46,30.679999999999996,18.919999999999998,63,67,2
120.28,54.339999999999996,6.9399999999999995,20.639999999999997,45,80,2
51.16,24.46,26.38,24.04,2,53,2
69.94,36.099999999999994,5.92,24.52,4,70,2
70.66,32.22,36.12,29.439999999999998,21,43,2
91.58,59.92,35.56,35.86,27,60,2
83.53999999999999,52.28,34.56,3.0,41,82,2
50.4,25.56,13.0,29.26,6,51,2
41.66,52.0,15.839999999999998,17.38,10,33,2
217.04,181.76,24.5,10.44,55,62,2
192.04,77.66,30.82,22.32,69,82,2
82.7,59.58,7.0,6.56,32,56,2
84.17999999999999,38.6,19.28,33.76,22,34,2
149.78,52.76,32.98,31.879999999999995,34,75,2
60.32,31.04,13.24,20.5,9,60,2
87.34,54.54,17.86,6.919999999999999,33,80,2
70.38,48.9,13.96,28.84,21,58,2
42.88,42.04,21.24,6.56,51,60,2
141.6,83.19999999999999,39.739999999999995,21.5,56,95,2
112.52,75.34,35.46,5.6,17,46,2
71.22,38.3,22.54,5.54,11,65,2
100.58,45.18,10.6,9.2,58,69,2
71.34,36.06,31.479999999999997,5.66,70,72,2
119.34,122.84,15.18,20.78,26,76,2
91.82,60.34,8.919999999999998,2.96,30,37,2
116.16,64.52,31.5,21.74,20,55,2
62.18,54.9,30.599999999999998,26.679999999999996,41,42,2
33.08,62.32,8.1,18.76,1,64,2
94.72,61.16,33.96,26.979999999999997,7,47,2
113.02,40.32,20.48,20.52,65,84,2
87.94,42.4,8.059999999999999,12.68,59,64,2
123.2,83.19999999999999,26.279999999999998,32.54,57,98,2
38.58,61.739999999999995,29.54,11.799999999999999,2,93,2
74.18,47.2,8.8,32.5,37,59,2
86.86,79.8,10.12,28.599999999999998,15,27,2
64.88,70.16,18.5,30.46,15,71,2
135.42000000000002,48.06,42.04,26.099999999999998,18,100,2
47.58,49.519999999999996,35.9,13.18,19,37,2
173.9,130.98,25.4,24.2,33,96,2
76.94,143.01999999999998,5.6,14.54,12,84,2
143.56,83.64,40.879999999999995,34.72,69,94,2
82.56,57.9,10.280000000000001,6.98,20,98,2
86.08,47.12,25.099999999999998,20.419999999999998,49,50,2
77.22,70.02,21.439999999999998,24.979999999999997,56,83,2
71.52000000000001,44.099999999999994,36.779999999999994,32.379999999999995,42,78,2
107.44,47.62,28.24,15.06,17,50,2
34.0,29.16,37.279999999999994,22.96,36,42,2
80.19999999999999,44.54,15.639999999999999,28.06,11,33,2
56.739999999999995,25.36,26.12,12.28,1,72,2
109.8,37.54,19.48,9.48,54,79,2
47.480000000000004,37.620000000000005,10.62,18.4,20,43,2
110.98,64.94,26.98,11.48,62,67,2
39.18,39.58,16.799999999999997,36.339999999999996,19,77,2
78.24,39.78,20.18,12.44,56,58,2
146.12,72.58,25.439999999999998,22.279999999999998,65,92,2
79.24,45.86,12.52,30.879999999999995,24,41,2
157.54,46.88,16.66,26.220000000000002,45,56,2
85.42,49.28,40.199999999999996,29.12,80,96,2
89.72,52.260000000000005,36.3,26.56,16,46,2
73.24,106.52,34.0,13.4,71,72,2
105.52,64.42,39.94,12.5,59,69,2
92.94,55.599999999999994,20.380000000000003,34.96,22,79,2
76.22,41.42,12.059999999999999,31.82,36,82,2
100.8,64.28,10.42,8.419999999999998,34,100,2
70.98,44.88,8.84,30.799999999999997,31,77,2
72.98,47.58,8.84,13.4,37,54,2
66.18,77.32,19.02,21.76,4,26,2
136.92000000000002,73.12,29.679999999999996,24.06,53,97,2
43.18,48.58,26.279999999999998,19.78,20,58,2
77.97999999999999,41.879999999999995,30.3,18.82,8,60,2
114.2,38.08,16.48,31.22,18,21,2
83.9,52.120000000000005,28.76,31.839999999999996,32,80,2
46.84,28.9,28.74,23.38,1,69,2
116.88,65.02,7.8,18.02,23,34,2
89.84,66.66,33.239999999999995,27.38,72,85,2
33.28,27.98,25.04,6.94,8,20,2
67.08,123.8,37.0,19.639999999999997,63,71,2
95.97999999999999,38.519999999999996,9.14,18.639999999999997,2,45,2
86.34,46.92,9.2,34.18,4,66,2
183.4,132.42,42.98,35.18,92,95,2
91.1,31.46,17.799999999999997,35.32,58,64,2
156.12,83.32,37.019999999999996,34.879999999999995,23,74,2
61.78,42.54,34.4,13.239999999999998,3,93,2
56.84,64.25999999999999,14.639999999999999,20.92,1,29,2
118.86,72.28,15.96,7.38,56,98,2
51.94,49.32,9.16,2.18,20,83,2
115.84,42.58,17.82,36.82,34,78,2
69.02000000000001,51.32,27.36,17.56,1,100,2
319.98,61.78,10.440000000000001,14.719999999999999,51,100,2
147.4,65.76,39.239999999999995,20.38,96,97,2
123.66,112.2,7.0,20.419999999999998,27,76,2
100.8,94.94,37.82,7.0,85,99,2
104.28,40.36,25.02,20.139999999999997,7,91,2
66.92,57.54,20.24,5.3,46,61,2
62.6,51.620000000000005,17.32,11.66,44,77,2
90.72,69.86,36.5,9.24,78,97,2
99.64,48.96,28.679999999999996,27.5,29,100,2
80.48,63.599999999999994,39.44,33.67999999999999,43,82,2
144.36,72.96000000000001,16.32,19.58,57,79,2
74.56,49.44,30.84,23.32,12,33,2
57.46,48.279999999999994,15.48,25.3,2,72,2
119.1,65.32,35.9,25.639999999999997,38,92,2
53.5,52.599999999999994,8.74,36.22,10,89,2
119.6,71.48,16.1,19.52,22,95,2
69.76,65.34,12.780000000000001,22.88,59,85,2
87.32,69.1,17.66,30.9,18,56,2
43.54,35.56,11.28,25.9,1,85,2
78.7,41.34,16.6,33.04,27,41,2
30.96,27.36,28.720000000000002,33.18,10,12,2
77.12,36.739999999999995,4.72,12.860000000000001,47,80,2
134.57999999999998,73.97999999999999,8.36,34.46,55,58,2
133.6,71.06,22.48,35.26,16,31,2
94.32,40.019999999999996,35.64,22.099999999999998,61,67,2
66.32,43.7,27.939999999999998,36.04,21,22,2
89.94,71.52000000000001,27.54,28.4,56,74,2
80.94,68.36,5.84,21.139999999999997,11,84,2
136.04,80.06,28.979999999999997,18.919999999999998,16,71,2
76.0,51.3,33.96,29.439999999999998,6,30,2
65.42,110.4,14.38,32.08,10,52,2
145.24,68.66,7.18,8.82,38,49,2
55.1,53.82,11.5,30.279999999999998,74,91,2
148.57999999999998,189.48000000000002,11.379999999999999,34.4,52,76,2
205.92000000000002,180.04,36.76,5.26,54,55,2
99.53999999999999,51.32,31.2,26.06,29,66,2
98.03999999999999,0.36,24.8,12.68,14,50,2
38.88,52.379999999999995,28.46,15.04,4,11,2
169.78,98.12,20.08,35.64,55,83,2
88.32,67.56,26.84,19.82,69,78,2
66.84,55.34,31.38,29.979999999999997,2,29,2
188.48,93.62,32.96,18.22,86,100,2
72.66,33.9,19.54,30.939999999999998,20,74,2
143.1,85.22,32.67999999999999,7.88,91,95,2
146.22,81.1,8.66,5.959999999999999,7,66,2
117.53999999999999,60.74,7.24,24.979999999999997,46,96,2
93.56,66.9,23.36,38.279999999999994,27,81,2
40.42,37.839999999999996,34.26,24.52,10,49,2
302.72,150.04,39.48,5.1,38,52,2
260.8,121.75999999999999,39.019999999999996,36.76,86,99,2
69.08,47.06,24.06,24.58,32,37,2
120.44,129.68,28.939999999999998,11.48,24,76,2
51.66,45.82,33.239999999999995,20.38,3,64,2
62.16,33.3,26.88,35.92,5,47,2
70.67999999999999,48.04,6.959999999999999,18.939999999999998,42,94,2
138.12,152.86,17.619999999999997,31.04,23,83,2
92.64,52.739999999999995,38.839999999999996,21.92,49,67,2
74.74,30.52,7.5,4.16,34,54,2
51.42,32.14,7.0,23.92,24,36,2
115.6,62.92,43.68,33.32,66,89,2
65.53999999999999,38.28,19.5,18.58,9,41,2
63.42,40.04,17.88,13.54,15,46,2
210.76,87.46000000000001,40.699999999999996,34.4,54,95,2
53.2,21.86,19.98,13.0,3,24,2
145.57999999999998,117.78,32.28,33.620000000000005,71,85,2
66.24,30.88,22.52,22.76,36,75,2
84.1,37.4,8.14,16.78,20,34,2
75.5,50.3,32.3,23.599999999999998,60,100,2
52.22,43.08,30.16,23.08,2,69,2
70.97999999999999,46.58,10.44,22.179999999999996,12,28,2
88.36,43.480000000000004,32.099999999999994,16.96,10,92,2
85.46000000000001,68.03999999999999,25.24,36.379999999999995,43,99,2
77.75999999999999,47.26,34.98,13.16,57,62,2
107.88,80.14,20.259999999999998,12.860000000000001,23,58,2
50.18,44.14,11.52,29.139999999999997,11,44,2
126.42,62.8,14.0,15.66,50,97,2
110.69999999999999,93.94,35.14,5.6,7,26,2
119.5,95.4,12.879999999999999,32.78,17,67,2
89.44,49.72,5.3,35.02,7,70,2
183.88,404.36,19.66,22.939999999999998,17,31,2
58.9,34.980000000000004,28.2,21.52,1,53,2
57.14,25.0,10.52,9.94,11,12,2
75.8,48.06,38.279999999999994,2.6,46,80,2
84.56,50.34,20.759999999999998,11.9,60,67,2
78.74,60.82,10.719999999999999,5.24,47,56,2
288.88,38.62,6.08,35.76,8,9,2
37.32,41.120000000000005,13.0,18.099999999999998,3,72,2
62.76,45.34,31.88,8.780000000000001,11,89,2
127.66,34.76,19.66,3.62,39,92,2
69.96000000000001,48.16,39.36,27.86,42,82,2
92.62,58.480000000000004,17.92,6.82,56,79,2
92.78,55.08,38.04,30.46,9,17,2
98.53999999999999,54.78,26.679999999999996,32.42,64,65,2
40.86,29.02,11.08,21.04,19,56,2
220.8,128.14,27.679999999999996,17.4,23,95,2
182.46,107.3,32.67999999999999,18.919999999999998,38,44,2
85.14,40.7,8.36,4.76,43,54,2
114.28,52.6,16.14,10.66,7,9,2
94.86,36.36,4.84,26.02,9,57,2
58.78,21.18,18.24,22.84,5,11,2
90.94,58.16,35.739999999999995,30.639999999999997,15,50,2
45.44,49.480000000000004,22.26,7.419999999999999,3,32,2
52.28,55.78,16.5,17.119999999999997,49,71,2
91.42,80.75999999999999,27.679999999999996,32.3,8,81,2
56.06,22.1,33.339999999999996,3.2,32,61,2
142.26,66.38,7.84,32.54,28,66,2
176.9,92.12,43.76,17.46,53,76,2
62.24,62.22,19.7,14.6,39,49,2
127.75999999999999,46.36,13.46,30.54,50,81,2
90.08,77.84,32.019999999999996,30.16,7,30,2
139.78,106.75999999999999,6.06,5.52,17,71,2
61.2,28.88,15.319999999999999,24.4,42,59,2
55.54,89.25999999999999,5.96,11.0,71,93,2
56.32,55.82,40.22,30.52,36,63,2
81.36,47.64,34.519999999999996,29.3,22,98,2
93.98,62.82,30.179999999999996,30.92,51,57,2
78.5,53.599999999999994,14.92,12.860000000000001,10,84,2
91.72,43.34,37.86,20.84,57,74,2
60.48,36.98,9.54,25.0,4,47,2
57.3,27.6,7.62,18.4,43,94,2
137.88,84.8,30.2,20.66,94,97,2
87.52,49.3,10.54,24.34,12,25,2
60.17999999999999,21.64,16.32,15.16,20,39,2
88.9,71.38,20.36,18.02,22,83,2
85.2,29.88,29.139999999999997,31.96,59,93,2
110.78,66.28,15.44,12.56,29,30,2
66.67999999999999,34.26,27.16,5.42,44,61,2
52.24,38.86,21.099999999999998,35.8,11,49,2
252.1,111.0,9.48,17.52,62,86,2
107.17999999999999,45.92,39.46,7.34,19,96,2
93.96000000000001,76.69999999999999,5.68,31.36,33,37,2
148.64,93.38,12.6,5.9399999999999995,25,76,2
97.1,64.47999999999999,14.12,34.96,34,59,2
45.5,105.84,17.119999999999997,6.819999999999999,1,93,2
127.52000000000001,58.980000000000004,29.2,4.32,51,97,2
87.53999999999999,56.760000000000005,23.66,19.22,37,75,2
63.519999999999996,41.62,24.979999999999997,13.16,31,56,2
82.2,37.56,37.879999999999995,12.139999999999999,56,62,2
78.72,56.14,21.5,29.84,39,89,2
108.14,91.1,26.9,22.46,36,38,2
127.67999999999999,65.14,19.92,29.92,82,96,2
36.18,39.82,32.78,9.94,2,24,2
70.36,0.36,30.0,21.46,14,46,2
286.84000000000003,913.24,23.24,25.2,55,95,2
83.18,50.58,26.66,20.36,9,97,2
99.16,61.06,25.16,9.86,33,77,2
99.24,66.08,20.08,34.0,25,36,2
